,src,trg,P1,P5,P10,MRR,MAP,method,src,trg,pearson,spearman,neighbor,spect_cond,eff_spect_cond,svg,laplacian,bhattacharyya,jsd,token_overlap,lang_pair,corpus,src_tokens,trg_tokens,token_min,src_vocab,trg_vocab,family_distance,syntax_distance,geo_distance
81,no,da,0.9059999999999999,0.9670000000000001,0.9790000000000001,0.9346459408484648,0.8720235902175607,vecmap_s,no,da,0.7635,0.7276,0.581,21.6751,14.3592,0.0589,1065.2,0.04820825044790724,0.21120747321762706,0.20586327622474104,da-no,comparable,40881480,35401015,35401015,235668,209819,3.0,2.0,0.0006894016537467573
82,no,de,0.7134268537074149,0.8707414829659319,0.9088176352705408,0.7864589001096209,0.7297018830737374,vecmap_s,no,de,0.5994,0.5504,0.4233,21.6695,15.0312,0.3473,1141.4,0.11665517897619128,0.3213315535410565,0.10323204212304718,de-no,comparable,66677001,192670667,66677001,340733,784215,5.0,5.0,0.0033822605042316267
83,no,el,0.505,0.726,0.775,0.6038667136156691,0.5538788772146322,vecmap_s,no,el,0.5457,0.4845,0.4226,22.7412,14.9319,0.2433,1222.6,0.14300310670869756,0.35202778598979145,0.08355721683603941,el-no,comparable,24495246,32316436,24495246,156563,187884,8.0,9.1667,0.01006067870328986
84,no,en,0.6943887775551102,0.8476953907815631,0.8787575150300602,0.7641353881600603,0.7182103759197631,vecmap_s,no,en,0.5411,0.5076,0.3674,21.1214,14.2237,1.0826,1169.6,0.1433765631989405,0.3522723699845814,0.14309951776459312,en-no,comparable,87180652,319220254,87180652,416687,626870,8.0,6.6666,0.002211662711917417
85,no,es,0.6809999999999999,0.846,0.883,0.7506714779267205,0.7055641782975672,vecmap_s,no,es,0.583,0.5229,0.4311,20.9687,13.439,0.7865,1208.8,0.13874134388483342,0.34856526003031124,0.13602093023064,es-no,comparable,58584805,153479618,58584805,305906,381291,15.0,9.0,0.010938263535687609
86,no,fi,0.5165165165165165,0.7297297297297297,0.7817817817817818,0.6107860198942302,0.5413502345648733,vecmap_s,no,fi,0.551,0.4707,0.4203,21.2763,14.3125,0.4288,1270.0,0.15942369071780352,0.3679837432621578,0.08012978837561227,fi-no,comparable,47443727,37121867,37121867,260481,365314,8.0,8.3333,0.0019125404563407056
87,no,hu,0.504,0.71,0.773,0.5944296677611561,0.5346864720077945,vecmap_s,no,hu,0.5906,0.49700000000000005,0.4243,21.1568,14.0267,0.9526,1238.8,0.16320315613957612,0.3726323497498252,0.0845888831523357,hu-no,comparable,35903937,51511229,35903937,213209,387922,6.0,11.0,0.005232017331025518
88,no,ro,0.546,0.762,0.818,0.6445790100423121,0.5990764568545907,vecmap_s,no,ro,0.6004,0.5427,0.4667,20.7726,14.3386,0.2424,1170.2,0.1151740274442345,0.31927061532796336,0.14019379867135934,no-ro,comparable,31549627,33468062,31549627,192934,186025,11.0,6.4999,0.006541924024060064
89,no,tr,0.4153182308522114,0.6202804746494067,0.7001078748651565,0.5104101157728741,0.4629026274512802,vecmap_s,no,tr,0.5539999999999999,0.4674,0.4187,21.5257,14.3808,1.1966,1225.6,0.19151635678891546,0.3985095076862157,0.10219855187062964,no-tr,comparable,33991517,27863781,27863781,202310,231193,11.0,20.4999,0.015332639590988184
90,ro,cs,0.524,0.763,0.804,0.6283777875112466,0.5720027676038799,vecmap_s,ro,cs,0.5699,0.5005,0.4292,20.9818,14.1012,0.1057,1217.2,0.13723417184417272,0.3442187072144937,0.1266530156530642,cs-ro,comparable,36270895,39152845,36270895,196662,285994,12.0,11.3332,0.0012739151367444634
91,ro,da,0.5675675675675675,0.7497497497497497,0.8048048048048048,0.6518270794236373,0.6063831579181015,vecmap_s,ro,da,0.5793,0.5215,0.4101,21.5375,14.196,0.1917,1197.0,0.12011094529937552,0.3244062649922966,0.11775265752975304,da-ro,comparable,28595626,21682727,21682727,165598,146459,12.0,6.4999,0.004100935994574284
92,ro,de,0.5867602808425276,0.7883650952858575,0.8304914744232698,0.6736989266395214,0.6286940385460514,vecmap_s,ro,de,0.4967,0.4523,0.3665,21.8809,14.7803,0.5654,1168.6,0.12514416027405012,0.3313688243015904,0.10408553244897877,de-ro,comparable,50171291,149213193,50171291,247960,686162,12.0,9.4999,0.0017587236417369034
93,ro,el,0.5811623246492986,0.7655310621242485,0.8206412825651302,0.6638890075379155,0.6120554347306371,vecmap_s,ro,el,0.5876,0.5322,0.4102,23.1024,15.0724,0.3517,1264.6,0.10897764799916708,0.31243434945627196,0.09393301190292924,el-ro,comparable,25383370,28694041,25383370,152141,175039,11.0,5.6668,0.0004356973959999122
94,ro,en,0.716,0.851,0.884,0.7789309251569901,0.7247743583218201,vecmap_s,ro,en,0.5746,0.5344,0.3662,18.9797,13.7179,0.1093,1208.8,0.11702677390050185,0.3218844752011411,0.1752570775521046,en-ro,comparable,64023756,211402157,64023756,291935,498145,15.0,9.833300000000001,0.007818083535043985
95,ro,es,0.775,0.893,0.917,0.8295042475494251,0.7849916587608446,vecmap_s,ro,es,0.6394,0.5862,0.4535,20.0489,13.6093,0.1307,1199.0,0.10413168796927147,0.30417810193235617,0.16911188651376194,es-ro,comparable,47681053,117663938,47681053,233126,325245,8.0,6.1667,0.009434938171090756
96,ro,fi,0.3741223671013039,0.5817452357071213,0.6519558676028084,0.4676454646413405,0.41240114881841705,vecmap_s,ro,fi,0.5387,0.4466,0.3696,21.8766,14.2261,0.5589999999999999,1255.2,0.14102399640891652,0.3497013797419996,0.07988628856593669,fi-ro,comparable,35483919,24856741,24856741,192775,272829,11.0,11.166599999999999,0.008616631697880739
97,ro,hu,0.4008056394763344,0.6505538771399798,0.7019133937562939,0.5100030801998093,0.4601843393835466,vecmap_s,ro,hu,0.573,0.4921,0.3706,20.2704,14.0094,0.4592,1263.4,0.17411518121236744,0.3842433310028508,0.1085898722418005,hu-ro,comparable,37933943,51038121,37933943,199995,384568,9.0,13.1667,0.00026291443632942
98,ro,no,0.583,0.77,0.8170000000000001,0.6709100038709331,0.6348371030899694,vecmap_s,ro,no,0.5855,0.5249,0.4393,20.7726,14.3386,0.2424,1191.4,0.11920139253493993,0.32420087397158864,0.14019379867135934,no-ro,comparable,33468062,31549627,31549627,186025,192934,11.0,6.4999,0.006541924024060064
99,ro,tr,0.4423269809428285,0.6700100300902708,0.7422266800401204,0.5470162671429154,0.5023960632886526,vecmap_s,ro,tr,0.6105,0.5176,0.4203,20.947,14.2567,0.5201,1260.6,0.15941421139771975,0.3687710461116181,0.1220969148275196,ro-tr,comparable,32127783,23591037,23591037,180480,206749,14.0,22.0,0.0021211595304519992
100,tr,cs,0.4024024024024024,0.6246246246246246,0.6906906906906907,0.5059298070278919,0.4627939100497038,vecmap_s,tr,cs,0.5367,0.4547,0.3862,20.2725,13.9513,0.237,1325.4,0.19695277862204488,0.4053309670710845,0.09397142135744607,cs-tr,comparable,27849942,41666447,27849942,232996,294405,12.0,15.999999999999998,0.006576631371038477
101,tr,da,0.428370786516854,0.6235955056179775,0.702247191011236,0.517367127562956,0.4841812257047227,vecmap_s,tr,da,0.5422,0.4721,0.4088,21.1889,14.1739,0.8966,1287.8,0.19613094712610912,0.40292289597695546,0.09761855668455266,da-tr,comparable,22508700,23612907,22508700,199709,154227,12.0,19.4999,0.011905812208900635
102,tr,de,0.4478957915831664,0.6302605210420842,0.6983967935871743,0.5338677069214584,0.4893369445714629,vecmap_s,tr,de,0.4738,0.4159,0.3609,21.4864,14.4622,1.3254,1252.0,0.19710284942159,0.4056033823309629,0.08208412289567453,de-tr,comparable,43049191,152062788,43049191,309178,655069,12.0,19.4999,0.007366305315793409
103,tr,el,0.397,0.636,0.706,0.5022605492719501,0.4643061584528728,vecmap_s,tr,el,0.5341,0.4443,0.3549,22.593000000000004,14.9987,1.7468,1304.6,0.1935570928538542,0.4027814599791831,0.07701299790091097,el-tr,comparable,19586294,32228645,19586294,181825,188318,11.0,20.666800000000002,0.0010946799802611373
104,tr,en,0.5165165165165165,0.7037037037037037,0.7587587587587588,0.6035567049816387,0.5506757180057824,vecmap_s,tr,en,0.4706,0.4291,0.3348,20.771,13.1538,0.2031,1231.6,0.1712447306701005,0.3821340156228484,0.13313186737753493,en-tr,comparable,56356406,262530611,56356406,369549,527869,15.0,22.1665,0.01753685309773001
105,tr,es,0.5917753259779338,0.7622868605817452,0.8124373119358074,0.6695881777289074,0.625205572265923,vecmap_s,tr,es,0.5614,0.4766,0.3913,19.4537,13.4052,0.127,1223.8,0.15875369294013594,0.36992596183366383,0.1227901194806602,es-tr,comparable,40720307,139610189,40720307,298578,347755,18.0,23.8333,0.016751059874741347
106,tr,fi,0.4168336673346693,0.6002004008016032,0.6603206412825652,0.5024676095387731,0.4440245246442087,vecmap_s,tr,fi,0.6189,0.5076,0.3775,21.5124,14.0563,0.8504,1222.6,0.2122081256166168,0.4158589820155293,0.07019082402140317,fi-tr,comparable,30542496,29841984,29841984,245834,311067,9.0,14.166599999999999,0.016043523506876323
107,tr,hu,0.4432160804020101,0.6442211055276382,0.7105527638190955,0.5358080916229513,0.4824885611366656,vecmap_s,tr,hu,0.6275,0.5179,0.3939,20.5727,14.1426,0.0644,1230.6,0.180978598183284,0.38845734772367824,0.07843650862947117,hu-tr,comparable,25987678,47137289,25987678,221648,363121,7.0,11.4999,0.003638230390932584
108,tr,no,0.4514514514514514,0.6506506506506506,0.7147147147147147,0.5425920535664759,0.5030669813224022,vecmap_s,tr,no,0.5305,0.4457,0.4034,21.5257,14.3808,1.1966,1226.4,0.1968042567371761,0.4038665150587881,0.10219855187062964,no-tr,comparable,27863781,33991517,27863781,231193,202310,11.0,20.4999,0.015332639590988184
109,tr,ro,0.4894894894894895,0.6906906906906907,0.7457457457457457,0.5816166446524121,0.5393074923158401,vecmap_s,tr,ro,0.608,0.5123,0.418,20.947,14.2567,0.5201,1262.6,0.15982535026031303,0.369396435481454,0.1220969148275196,ro-tr,comparable,23591037,32127783,23591037,206749,180480,14.0,22.0,0.0021211595304519992
0,cs,da,0.5040080160320641,0.6923847695390781,0.7525050100200401,0.5930307049907051,0.5475277149379922,rcsls,cs,da,0.5728,0.5014,0.4184,20.8091,13.9171,0.3043,1218.4,0.1410185700703338,0.34981552531463794,0.09470994356124253,cs-da,comparable,39622803,27212844,27212844,287984,173663,10.0,9.4999,0.0009667745606158906
1,cs,de,0.6166166166166166,0.8028028028028028,0.8538538538538538,0.700756364290764,0.6528829015580471,rcsls,cs,de,0.5557,0.4876,0.385,20.899,14.2152,1.9586,1157.4,0.1256776925288233,0.3328811004216568,0.09975293706748613,cs-de,comparable,85638685,195676807,85638685,484135,818811,10.0,10.833300000000001,0.00011601411404926765
2,cs,el,0.4519038076152305,0.6513026052104208,0.7154308617234469,0.5449648474409441,0.5002223707285061,rcsls,cs,el,0.5631,0.4917,0.4052,21.2651,14.321,0.9283,1281.2,0.12896727556702384,0.33591554916419264,0.07627421985060405,cs-el,comparable,30053158,33832653,30053158,235632,193731,9.0,12.0,0.002655838751112971
3,cs,en,0.5825825825825826,0.7537537537537538,0.7947947947947948,0.6586348695436123,0.6267797235498301,rcsls,cs,en,0.5081,0.4558,0.3507,19.4605,13.3501,0.1128,1195.4,0.16082855079305264,0.36605901066213775,0.12886350098524427,cs-en,comparable,98609770,295991202,98609770,529433,594290,13.0,12.1665,0.0028523539605421755
4,cs,es,0.65,0.826,0.871,0.7310136179186726,0.6845571945876745,rcsls,cs,es,0.5673,0.4944,0.4166,19.7278,13.537,0.193,1179.2,0.11535624771619335,0.32028837662420845,0.1274892630371842,cs-es,comparable,73780839,152975533,73780839,434588,383344,16.0,11.8333,0.005613132520183695
5,cs,fi,0.4224224224224225,0.6146146146146146,0.6916916916916916,0.5137128376049409,0.4513453897374419,rcsls,cs,fi,0.5845,0.5008,0.3914,22.7972,13.8697,0.2564,1224.2,0.16529834003538438,0.3745004245890943,0.07272832068225593,cs-fi,comparable,54950071,34628533,34628533,358010,348967,9.0,8.166599999999999,0.0064664604289256244
6,cs,hu,0.47100000000000003,0.6809999999999999,0.745,0.5675617517069351,0.5169762375908924,rcsls,cs,hu,0.6157,0.534,0.4218,19.9378,13.6973,0.278,1250.2,0.1590908092118552,0.3695173278231623,0.08611547409864102,cs-hu,comparable,51248955,58412402,51248955,345265,428382,7.0,13.166699999999999,0.00046620731997615295
7,cs,no,0.517,0.7390000000000001,0.785,0.6174136168934565,0.5799132963336183,rcsls,cs,no,0.5786,0.496,0.41700000000000004,20.7962,14.0442,0.3931,1123.4,0.14902318162109435,0.3585639189766045,0.10361484258994744,cs-no,comparable,49257508,40639769,40639769,331602,232901,9.0,8.4999,0.002877186672144094
8,cs,ro,0.4744744744744745,0.7027027027027027,0.7517517517517518,0.5776986753265045,0.5342213386264862,rcsls,cs,ro,0.5793,0.4995,0.4257,20.9818,14.1012,0.1057,1250.4,0.13863142611787158,0.3458595915871151,0.1266530156530642,cs-ro,comparable,39152845,36270895,36270895,285994,196662,12.0,11.3332,0.0012739151367444634
9,cs,tr,0.35700000000000004,0.568,0.642,0.4538244561286903,0.4074142553031261,rcsls,cs,tr,0.5607,0.4738,0.3778,20.2724,13.9513,0.237,1309.0,0.1961426755136261,0.4048163328737552,0.09397142135744607,cs-tr,comparable,41666447,27849942,27849942,294405,232996,12.0,15.999999999999998,0.006576631371038477
10,da,cs,0.43543543543543545,0.6506506506506506,0.7247247247247247,0.5340310781735284,0.4776014358886181,rcsls,da,cs,0.5464,0.4704,0.4375,20.8091,13.9171,0.3043,1281.6,0.14371610590331518,0.3526676757011253,0.09470990105719404,cs-da,comparable,27212844,39622803,27212844,173663,287984,10.0,9.4999,0.0009667745606158906
11,da,de,0.6629889669007021,0.8274824473420259,0.8676028084252758,0.7372821722884229,0.6847566319641999,rcsls,da,de,0.6077,0.5565,0.4329,22.0149,14.724,0.2811,1115.8,0.11551090127949085,0.3184106261399703,0.09016622477556764,da-de,comparable,41752771,144148009,41752771,239601,637951,6.0,6.0,0.0010970617995952336
12,da,el,0.4478957915831664,0.6693386773547094,0.748496993987976,0.5504017319416766,0.4922671767623317,rcsls,da,el,0.5428,0.4934,0.4076,24.0858,15.0098,0.3909,1277.8,0.13995822829710108,0.3493850051333397,0.08005186112529583,da-el,comparable,16722304,27015602,16722304,119540,166964,9.0,9.1667,0.0066595987132680445
13,da,en,0.5615615615615616,0.7397397397397397,0.7937937937937938,0.6466116789924731,0.5971518702117635,rcsls,da,en,0.5054,0.4643,0.3576,20.3268,13.2352,0.848,1174.6,0.13651023268243012,0.34470451507543803,0.1225878492759742,da-en,comparable,48835398,213742576,48835398,266130,443580,9.0,7.666599999999999,0.0010526867656061034
14,da,es,0.6006006006006006,0.7977977977977978,0.8368368368368369,0.6891540164309635,0.6340852828143463,rcsls,da,es,0.5718,0.5178,0.4193,19.7124,13.5107,0.5907,1225.4,0.13455627725340952,0.34295877409513725,0.12162311084574033,da-es,comparable,36581715,115262303,36581715,214764,307352,16.0,9.0,0.00657212834125831
15,da,fi,0.42742742742742745,0.6636636636636637,0.7197197197197197,0.5322522867343419,0.4758417107406641,rcsls,da,fi,0.5638,0.4866,0.4368,22.8609,14.4069,0.529,1258.0,0.1576426904864006,0.3667486995141157,0.07273954593773142,da-fi,comparable,30915037,28679296,28679296,189610,302936,9.0,7.3332999999999995,0.004173379460056026
16,da,hu,0.42700000000000005,0.636,0.7140000000000001,0.5237751952105583,0.468509184867309,rcsls,da,hu,0.5858,0.5092,0.4195,21.1677,14.2745,1.4539,1232.2,0.17010830840593313,0.38002468228599495,0.07350565571154791,da-hu,comparable,24388154,42341120,24388154,160709,338131,7.0,10.0,0.002711011169801547
17,da,no,0.917,0.9640000000000001,0.9690000000000001,0.938529645177722,0.8698373851901374,rcsls,da,no,0.809,0.7719,0.6181,21.6751,14.3592,0.0589,1016.4,0.04293853872518928,0.19915628595489784,0.20586327622474104,da-no,comparable,35401015,40881480,35401015,209819,235668,3.0,2.0,0.0006894016537467573
18,da,ro,0.498995983935743,0.7138554216867471,0.7630522088353414,0.5946307656790145,0.5471471285769091,rcsls,da,ro,0.6003,0.5443,0.4463,21.5375,14.196,0.1917,1272.0,0.12087558420748852,0.3252594109281877,0.11775322276530273,da-ro,comparable,21682727,28595626,21682727,146459,165598,12.0,6.4999,0.004100935994574284
19,da,tr,0.3835616438356164,0.5787671232876712,0.6592465753424658,0.4746104805925828,0.4316907687065626,rcsls,da,tr,0.5696,0.4991,0.4184,21.1889,14.1739,0.8966,1237.4,0.19775519407698985,0.4034505434457623,0.09761855668455266,da-tr,comparable,23612907,22508700,22508700,154227,199709,12.0,19.4999,0.011905812208900635
20,de,cs,0.5720000000000001,0.78,0.831,0.6673617459995862,0.5993994075314997,rcsls,de,cs,0.5184,0.4534,0.408,20.899,14.2152,1.9586,1191.6,0.13037796381338265,0.3381862067208292,0.0997529222859534,cs-de,comparable,195676807,85638685,85638685,818811,484135,10.0,10.833300000000001,0.00011601411404926765
21,de,da,0.6446446446446447,0.8148148148148148,0.8558558558558559,0.7191895971903998,0.6513389330659806,rcsls,de,da,0.5819,0.5399,0.4302,22.0149,14.724,0.2811,1115.4,0.11287012854223252,0.31550799572157,0.09016624320606348,da-de,comparable,144148009,41752771,41752771,637951,239601,6.0,6.0,0.0010970617995952336
22,de,el,0.473,0.6920000000000001,0.743,0.572106154962107,0.5028291866683602,rcsls,de,el,0.5022,0.4601,0.4012,20.7894,14.4412,0.593,1238.8,0.1382594409446741,0.34739015410563023,0.07013420533622564,de-el,comparable,95490173,46277581,46277581,464194,242448,9.0,8.1667,0.0029765391761000792
23,de,en,0.7127016129032258,0.8467741935483871,0.8709677419354839,0.7727056002868277,0.7294616520621844,rcsls,de,en,0.588,0.5453,0.3545,21.2453,14.1237,1.2068,1146.0,0.16935060737287966,0.3761266490365286,0.13685474976707732,de-en,comparable,575520225,751512779,575520225,1767471,1232267,7.0,6.0,0.002357720030083721
24,de,es,0.6596385542168675,0.8313253012048193,0.8654618473895582,0.7354424050581435,0.6794911158329949,rcsls,de,es,0.5873,0.5361,0.3953,21.8027,14.2748,1.2032,1161.0,0.13484817559207024,0.3431327455093933,0.1217707637728492,de-es,comparable,335856992,295478633,295478633,1214311,630411,16.0,8.0,0.004134973629210892
25,de,fi,0.4116465863453816,0.6285140562248996,0.6967871485943775,0.5150445002260742,0.4554777219611345,rcsls,de,fi,0.5265,0.4628,0.3995,22.4733,14.9715,0.3599,1174.2,0.15702755145053066,0.3664438096385289,0.06501383631300289,de-fi,comparable,203150161,53787974,53787974,808024,482829,9.0,11.3333,0.007882710405959115
26,de,hu,0.4478957915831664,0.6903807615230461,0.7434869739478958,0.5555462007740952,0.5016174668345207,rcsls,de,hu,0.4977,0.4451,0.3836,21.808000000000003,14.9376,1.6267,1234.0,0.17966750458320035,0.3896356044632756,0.08647338181969798,de-hu,comparable,182809021,82774636,82774636,796375,552086,7.0,9.3332,0.0006828936946335906
27,de,no,0.6670010030090271,0.8355065195586758,0.8756268806419257,0.7404374139890122,0.6755632350140645,rcsls,de,no,0.6265,0.5901,0.4521,21.6695,15.0312,0.3473,1090.4,0.12438818786749074,0.3301295026720383,0.10323205884167756,de-no,comparable,192670667,66677001,66677001,784215,340733,5.0,5.0,0.0033822605042316267
28,de,ro,0.48545636910732204,0.7211634904714143,0.7793380140421263,0.5913133626229278,0.5461061387132509,rcsls,de,ro,0.5213,0.4801,0.382,21.8809,14.7803,0.5654,1162.2,0.13950313595418584,0.3473292537596137,0.10408551144612728,de-ro,comparable,149213193,50171291,50171291,686162,247960,12.0,9.4999,0.0017587236417369034
29,de,tr,0.4022066198595787,0.6198595787362087,0.6820461384152458,0.4976244394445306,0.4440279911419961,rcsls,de,tr,0.4829,0.4161,0.3638,21.4864,14.4622,1.3254,1276.8,0.19866874812862856,0.4065397873299508,0.08208430992189038,de-tr,comparable,152062788,43049191,43049191,655069,309178,12.0,19.4999,0.007366305315793409
30,el,cs,0.42200000000000004,0.629,0.6859999999999999,0.5160015589490997,0.4633156639255036,rcsls,el,cs,0.5568,0.5017,0.4042,21.2651,14.321,0.9283,1274.4,0.12405114948144046,0.3300662422956995,0.07627421985060405,cs-el,comparable,33832653,30053158,30053158,193731,235632,9.0,12.0,0.002655838751112971
31,el,da,0.435,0.639,0.708,0.5291723014008209,0.4794814121782262,rcsls,el,da,0.5659,0.5033,0.3854,24.0858,15.0098,0.3909,1260.0,0.1289290632985914,0.336787584238862,0.08005191606947858,da-el,comparable,27015602,16722304,16722304,166964,119540,9.0,9.1667,0.0066595987132680445
32,el,de,0.484,0.6940000000000001,0.758,0.5796444091414494,0.5274731536255952,rcsls,el,de,0.496,0.4499,0.3574,20.7894,14.4412,0.593,1251.8,0.12295549920460107,0.32973431851851553,0.07013420533622564,de-el,comparable,46277581,95490173,46277581,242448,464194,9.0,8.1667,0.0029765391761000792
33,el,en,0.4748995983935743,0.6636546184738956,0.7118473895582329,0.5619909357431709,0.5169757166048967,rcsls,el,en,0.5044,0.4515,0.3308,19.5595,13.7291,0.7332,1222.4,0.1136238732586823,0.3183017023450865,0.1065738469395444,el-en,comparable,56795669,144461765,56795669,278334,345115,12.0,8.5001,0.010450901080275576
34,el,es,0.6016016016016016,0.7627627627627628,0.8098098098098098,0.675975980222967,0.6274673875172125,rcsls,el,es,0.6047,0.5506,0.4299,19.4332,13.8883,1.3194,1146.4,0.0943234371567722,0.29257410210813073,0.10440931608157576,el-es,comparable,44638579,87300155,44638579,234214,255836,15.0,5.8332999999999995,0.009697660009516662
35,el,fi,0.34818941504178275,0.5459610027855153,0.6183844011142061,0.4418278492218628,0.393022686104882,rcsls,el,fi,0.5091,0.4383,0.3782,25.6601,15.6039,1.5197,1236.2,0.1644549363370068,0.3739852419519,0.05565855391974854,el-fi,comparable,36181225,19716835,19716835,204617,227673,8.0,9.833400000000001,0.012748135735179744
36,el,hu,0.307,0.541,0.624,0.414608343823511,0.3680978699909025,rcsls,el,hu,0.5558,0.4816,0.3861,22.1904,14.7161,2.1941,1282.0,0.1916631870034821,0.40104368240888144,0.0611033219892807,el-hu,comparable,30179647,32688456,30179647,179766,278361,6.0,9.8335,0.0009037436319473402
37,el,no,0.4624624624624625,0.6946946946946947,0.7577577577577578,0.5666626215729809,0.5221773068476669,rcsls,el,no,0.5664,0.4997,0.4107,22.7412,14.9319,0.2433,1202.4,0.1366335578715609,0.3449448657881879,0.08355721683603941,el-no,comparable,32316436,24495246,24495246,187884,156563,8.0,9.1667,0.01006067870328986
38,el,ro,0.4914914914914915,0.7027027027027027,0.7537537537537538,0.5879236267713542,0.5321392528148126,rcsls,el,ro,0.5884,0.5437,0.4224,23.1024,15.0724,0.3517,1251.4,0.11460800444957933,0.3195120504589953,0.09393301190292924,el-ro,comparable,28694041,25383370,25383370,175039,152141,11.0,5.6668,0.0004356973959999122
39,el,tr,0.312,0.556,0.617,0.4233967545979456,0.3850854968471665,rcsls,el,tr,0.5508,0.4632,0.3728,22.593000000000004,14.9987,1.7468,1288.6,0.19452531409207666,0.4031643523973967,0.07701299790091097,el-tr,comparable,32228645,19586294,19586294,188318,181825,11.0,20.666800000000002,0.0010946799802611373
40,en,cs,0.5210420841683366,0.7585170340681363,0.7955911823647295,0.6228242241657174,0.552281663422033,rcsls,en,cs,0.5165,0.4524,0.3931,19.4605,13.3501,0.1128,1226.4,0.1697695418153876,0.3748268834604577,0.12886352320860298,cs-en,comparable,295991202,98609770,98609770,594290,529433,13.0,12.1665,0.0028523539605421755
41,en,da,0.5535535535535535,0.7317317317317318,0.7927927927927928,0.6337934793765241,0.5503986928343261,rcsls,en,da,0.5196,0.4677,0.3705,20.3268,13.2352,0.848,1185.2,0.12916745104693955,0.3346782462719429,0.1225878492759742,da-en,comparable,213742576,48835398,48835398,443580,266130,9.0,7.666599999999999,0.0010526867656061034
42,en,de,0.7109533468559838,0.8498985801217038,0.8853955375253549,0.7737641364743721,0.7083312960062098,rcsls,en,de,0.597,0.5402,0.3595,21.2453,14.1237,1.2068,1157.6,0.1705126233192342,0.3761202283429821,0.13685474976707732,de-en,comparable,751512779,575520225,575520225,1232267,1767471,7.0,6.0,0.002357720030083721
43,en,el,0.4539078156312625,0.6773547094188377,0.7324649298597194,0.5552105083621109,0.4816850451262129,rcsls,en,el,0.5072,0.4522,0.3545,19.5595,13.7291,0.7332,1194.6,0.11886648387230192,0.3242968574858365,0.10657387880587356,el-en,comparable,144461765,56795669,56795669,345115,278334,12.0,8.5001,0.010450901080275576
44,en,es,0.7781124497991968,0.8905622489959839,0.9126506024096386,0.8275448462537572,0.7367876482581744,rcsls,en,es,0.6571,0.6117,0.4522,19.5223,13.4627,0.0536,1080.8,0.11526356925547905,0.3170792681494197,0.19462907648961544,en-es,comparable,682019673,472142833,472142833,1120214,871965,19.0,4.3334,0.0040721268097998475
45,en,fi,0.4044044044044044,0.6236236236236237,0.6966966966966966,0.5056711674398842,0.4403147174596256,rcsls,en,fi,0.4353,0.3646,0.35200000000000004,20.7751,14.0436,1.0562,1277.0,0.2562524134174238,0.43929364486758815,0.08782181361940654,en-fi,comparable,347049418,67824512,67824512,636487,571278,12.0,11.9999,0.00812666073783419
46,en,hu,0.4734734734734735,0.6676676676676677,0.7367367367367368,0.5638664199834098,0.4879128193839473,rcsls,en,hu,0.4881,0.43200000000000005,0.3782,20.7408,13.547,0.3014,1263.8,0.1652019956756761,0.3759441766992656,0.1204310188268055,en-hu,comparable,255198347,101444403,101444403,562028,635089,10.0,12.6666,0.005443435436380595
47,en,no,0.5920000000000001,0.797,0.841,0.6820548097450603,0.6034544097212139,rcsls,en,no,0.569,0.5187,0.3985,21.1214,14.2237,1.0826,1185.6,0.1468367253854854,0.35575505237009497,0.14309934245726186,en-no,comparable,319220254,87180652,87180652,626870,416687,8.0,6.6666,0.002211662711917417
48,en,ro,0.5820000000000001,0.782,0.825,0.6715347119628595,0.6011204662458399,rcsls,en,ro,0.5754,0.5274,0.4298,18.9797,13.7179,0.1093,1178.8,0.12583988709121058,0.3314378655657847,0.1752570775521046,en-ro,comparable,211402157,64023756,64023756,498145,291935,15.0,9.833300000000001,0.007818083535043985
49,en,tr,0.4904714142427282,0.679037111334002,0.7432296890672017,0.5795234046794486,0.5074377614154909,rcsls,en,tr,0.4803,0.426,0.3746,20.771,13.1538,0.2031,1223.6,0.17909639127074067,0.3881255037880553,0.13313207228595214,en-tr,comparable,262530611,56356406,56356406,527869,369549,15.0,22.1665,0.01753685309773001
50,es,cs,0.562,0.7709999999999999,0.823,0.6575150892848827,0.5878142707060593,rcsls,es,cs,0.5562,0.4845,0.44,19.7278,13.537,0.193,1193.2,0.1186034292412946,0.3242497285484128,0.1274892630371842,cs-es,comparable,152975533,73780839,73780839,383344,434588,16.0,11.8333,0.005613132520183695
51,es,da,0.552,0.752,0.807,0.6447422679502492,0.5817692985172936,rcsls,es,da,0.5484,0.4929,0.4078,19.7124,13.5107,0.5907,1208.4,0.12685120638458136,0.3337410750893582,0.1216231556724498,da-es,comparable,115262303,36581715,36581715,307352,214764,16.0,9.0,0.00657212834125831
52,es,de,0.6710130391173521,0.8425275827482447,0.8936810431293881,0.7509736260155716,0.6835845023258094,rcsls,es,de,0.5932,0.5405,0.3869,21.8027,14.2748,1.2032,1163.6,0.12752883246249147,0.3347617112160236,0.12177077611217665,de-es,comparable,295478633,335856992,295478633,630411,1214311,16.0,8.0,0.004134973629210892
53,es,el,0.5579999999999999,0.773,0.8240000000000001,0.6552656642990036,0.5878605383677432,rcsls,es,el,0.5849,0.5346,0.4552,19.4332,13.8883,1.3194,1214.4,0.09569618562771832,0.2941025162444928,0.104409359305922,el-es,comparable,87300155,44638579,44638579,255836,234214,15.0,5.8332999999999995,0.009697660009516662
