,src,trg,P1,P5,P10,MRR,MAP,method,src,trg,pearson,spearman,neighbor,spect_cond,eff_spect_cond,svg,laplacian,bhattacharyya,jsd,token_overlap,lang_pair,corpus,src_tokens,trg_tokens,token_min,src_vocab,trg_vocab,family_distance,syntax_distance,geo_distance
79,hu,tr,0.4422110552763819,0.6351758793969849,0.6884422110552764,0.5285528530464815,0.4851204557210258,vecmap_s,hu,tr,0.5717,0.5513,0.1485,2178.9798,30.4112,18.0333,1718.6,0.21477439143711716,0.4183158657092817,0.060379011342006364,hu-tr,domain,153998201,78212294,78212294,877552,464872,7.0,11.4999,0.003638230390932584
80,no,cs,0.524,0.7709999999999999,0.828,0.6318781394455816,0.5791872798137131,vecmap_s,no,cs,0.5468,0.5308,0.1783,1557.3648,24.4708,35.4908,1579.2,0.1714577024090059,0.3813903237989382,0.07983819563468493,cs-no,domain,125111145,132763620,125111145,558347,675979,9.0,8.4999,0.002877186672144094
81,no,da,0.882,0.9570000000000001,0.972,0.915902279967687,0.8561476337893668,vecmap_s,no,da,0.8428,0.8291,0.5952,134.4935,20.5428,0.5384,1039.4,0.07039292902834414,0.2524970860753494,0.14973381894987453,da-no,domain,125111145,66676633,66676633,558347,350829,3.0,2.0,0.0006894016537467573
82,no,de,0.6636636636636637,0.8498498498498499,0.8858858858858859,0.7472873051023597,0.6985039242283447,vecmap_s,no,de,0.6575,0.6318,0.3085,433.402,23.2287,0.8249,1307.6,0.14730886958705666,0.35641091003748004,0.05327141007139008,de-no,domain,125111145,913428282,125111145,558347,2581534,5.0,5.0,0.0033822605042316267
83,no,el,0.519,0.727,0.7859999999999999,0.6155312016353437,0.5650714205651544,vecmap_s,no,el,0.451,0.4388,0.1019,1870.4438,23.5519,33.4829,1653.6,0.18267003791184994,0.3917699891668148,0.06016228564985333,el-no,domain,125111145,70194124,70194124,558347,338996,8.0,9.1667,0.01006067870328986
84,no,en,0.6068204613841525,0.7853560682046138,0.8314944834503509,0.6873120718096278,0.6496983451060366,vecmap_s,no,en,0.6345,0.5959,0.3983,23.4543,14.4221,5.6211,1307.4,0.17815385901940642,0.3862865439658263,0.05304338026907148,en-no,domain,125111145,2319483831,125111145,558347,11425826,8.0,6.6666,0.002211662711917417
85,no,es,0.612,0.815,0.857,0.702990041955359,0.6659459613511856,vecmap_s,no,es,0.6229,0.5888,0.276,355.0623,23.7619,21.1474,1446.4,0.17463865453886565,0.3850974857232524,0.07707876384985503,es-no,domain,125111145,692375637,125111145,558347,1429514,15.0,9.0,0.010938263535687609
86,no,fi,0.4914914914914915,0.7177177177177178,0.7767767767767768,0.5950688933856271,0.5221125161048474,vecmap_s,no,fi,0.5224,0.5038,0.1484,1887.1079,26.8041,145.9426,1703.2,0.180678889522776,0.3881397411126219,0.06505292759412543,fi-no,domain,125111145,102487802,102487802,558347,786031,8.0,8.3333,0.0019125404563407056
87,no,hu,0.4894472361809045,0.7045226130653266,0.7768844221105528,0.5881817636667539,0.5327959562901522,vecmap_s,no,hu,0.5394,0.5242,0.1547,1816.4937,26.4458,74.0011,1678.0,0.20085050146495095,0.4071551748655535,0.06736686546812222,hu-no,domain,125111145,153998201,125111145,558347,877552,6.0,11.0,0.005232017331025518
88,no,ro,0.547,0.765,0.8240000000000001,0.6466654999391752,0.597907958355952,vecmap_s,no,ro,0.5291,0.5098,0.2216,1209.5161,25.801,9.2802,1501.4,0.16517153840868368,0.3732226099825856,0.0977433334294685,no-ro,domain,125111145,88772650,88772650,558347,383394,11.0,6.4999,0.006541924024060064
89,no,tr,0.4142394822006473,0.6116504854368932,0.6850053937432579,0.5074228190979028,0.4630562983033714,vecmap_s,no,tr,0.5556,0.5399,0.1907,2084.9377,28.1309,19.3079,1716.8,0.226554425525592,0.4283499145363359,0.07759252523168632,no-tr,domain,125111145,78212294,78212294,558347,464872,11.0,20.4999,0.015332639590988184
90,ro,cs,0.5386158475426279,0.7562688064192578,0.8094282848545636,0.6339062203069457,0.5763846126126765,vecmap_s,ro,cs,0.5131,0.4953,0.154,1433.5784,24.5683,104.5584,1582.2,0.16476499889347232,0.3731018936807733,0.10491037782039477,cs-ro,domain,88772650,132763620,88772650,383394,675979,12.0,11.3332,0.0012739151367444634
91,ro,da,0.5460921843687375,0.7625250501002004,0.8066132264529058,0.6428081431734235,0.6031549813658037,vecmap_s,ro,da,0.5122,0.4907,0.1838,1334.0591,25.6774,24.7458,1552.0,0.15730297394404494,0.3649735116597732,0.09212366050987582,da-ro,domain,88772650,66676633,66676633,383394,350829,12.0,6.4999,0.004100935994574284
92,ro,de,0.5602409638554217,0.7821285140562249,0.8263052208835341,0.6619729079643124,0.6215233973060246,vecmap_s,ro,de,0.506,0.4781,0.1859,756.3715,24.3867,21.4209,1606.4,0.15278659092584745,0.3611862152294431,0.049311650602816524,de-ro,domain,88772650,913428282,88772650,383394,2581534,12.0,9.4999,0.0017587236417369034
93,ro,el,0.5901803607214429,0.8026052104208417,0.8456913827655309,0.6854821275048109,0.6320376476643653,vecmap_s,ro,el,0.5261,0.5112,0.1427,1147.1697,23.4688,63.9656,1383.2,0.14006335099547948,0.3491128495141895,0.07733792532100102,el-ro,domain,88772650,70194124,70194124,383394,338996,11.0,5.6668,0.0004356973959999122
94,ro,en,0.6476476476476476,0.8158158158158159,0.8558558558558559,0.723565996550353,0.6740816786977237,vecmap_s,ro,en,0.674,0.6292,0.4012,19.6243,13.4806,0.6455,1247.8,0.1638263024597442,0.3717965689500662,0.05090782121201104,en-ro,domain,88772650,2319483831,88772650,383394,11425826,15.0,9.833300000000001,0.007818083535043985
95,ro,es,0.721,0.87,0.897,0.7895226708682054,0.7470621729552414,vecmap_s,ro,es,0.6901,0.66,0.3064,249.2973,22.4509,0.6746,1315.6,0.13530802711383244,0.34167752312409083,0.09122562410217072,es-ro,domain,88772650,692375637,88772650,383394,1429514,8.0,6.1667,0.009434938171090756
96,ro,fi,0.3874873864783047,0.5903128153380424,0.6781029263370333,0.4839847392852413,0.4286444768937717,vecmap_s,ro,fi,0.4603,0.4384,0.1157,2074.9493,25.6824,268.9414,1752.8,0.20272340520989754,0.4081044068361101,0.0630610301517743,fi-ro,domain,88772650,102487802,88772650,383394,786031,11.0,11.166599999999999,0.008616631697880739
97,ro,hu,0.4311740890688259,0.6700404858299596,0.7338056680161943,0.5365300335108139,0.485494421409824,vecmap_s,ro,hu,0.5316,0.5018,0.1746,1148.5547,26.9815,133.1827,1646.8,0.19472738186941954,0.402362379955849,0.0833293938062732,hu-ro,domain,88772650,153998201,88772650,383394,877552,9.0,13.1667,0.00026291443632942
98,ro,no,0.5765765765765766,0.7877877877877878,0.8328328328328328,0.6741450618822661,0.6388520423019767,vecmap_s,ro,no,0.5448,0.5248,0.2164,1209.5152,25.801,9.2802,1553.0,0.1727892332145353,0.37992899741527214,0.0977433334294685,no-ro,domain,88772650,125111145,88772650,383394,558347,11.0,6.4999,0.006541924024060064
99,ro,tr,0.4653961885656971,0.679037111334002,0.7472417251755266,0.5632280844650076,0.5189356651643363,vecmap_s,ro,tr,0.595,0.5672,0.2245,1557.5151,28.1824,53.9079,1526.2,0.2091824199292792,0.4135485585657617,0.09723907536205116,ro-tr,domain,88772650,78212294,78212294,383394,464872,14.0,22.0,0.0021211595304519992
100,tr,cs,0.4158316633266533,0.6412825651302605,0.7154308617234469,0.5207893693584124,0.477729446474625,vecmap_s,tr,cs,0.5276,0.509,0.1592,2023.4911,27.6912,1.2875,1701.4,0.23505230519684656,0.43613363016394413,0.07176082207570195,cs-tr,domain,78212294,132763620,78212294,464872,675979,12.0,15.999999999999998,0.006576631371038477
101,tr,da,0.4227528089887641,0.6460674157303371,0.7036516853932584,0.5229059246108805,0.4879868623589239,vecmap_s,tr,da,0.491,0.4738,0.15,2365.8651,27.9577,12.228,1802.6,0.2312712861296833,0.4317821957484092,0.07595738794728453,da-tr,domain,78212294,66676633,66676633,464872,350829,12.0,19.4999,0.011905812208900635
102,tr,de,0.4341708542713568,0.6472361809045226,0.6924623115577889,0.5300631830119128,0.4891165987205873,vecmap_s,tr,de,0.5288,0.5027,0.1521,1154.2754,26.0553,20.3982,1647.4,0.23636439184694366,0.4374784774802482,0.04027273972341447,de-tr,domain,78212294,913428282,78212294,464872,2581534,12.0,19.4999,0.007366305315793409
103,tr,el,0.467,0.669,0.718,0.5565825585734578,0.5139183737985733,vecmap_s,tr,el,0.4355,0.4145,0.1155,2162.2238,25.9403,3.926,1746.4,0.21708444467772706,0.4233012820649092,0.06499992940782577,el-tr,domain,78212294,70194124,70194124,464872,338996,11.0,20.666800000000002,0.0010946799802611373
104,tr,en,0.4598393574297189,0.6495983935742972,0.7108433734939759,0.550480318174459,0.501841631282683,vecmap_s,tr,en,0.5636,0.5222,0.3063,34.0636,16.1941,17.4304,1347.8,0.20934736421118655,0.4150659879351283,0.04231904850254913,en-tr,domain,78212294,2319483831,78212294,464872,11425826,15.0,22.1665,0.01753685309773001
105,tr,es,0.5616850551654965,0.7422266800401204,0.802407221664995,0.6443967430255485,0.6012690198353854,vecmap_s,tr,es,0.6159,0.5733,0.2197,745.2048,25.9484,52.0432,1514.8,0.18388878360820302,0.39381656330862336,0.06759591078869963,es-tr,domain,78212294,692375637,78212294,464872,1429514,18.0,23.8333,0.016751059874741347
106,tr,fi,0.39257028112449793,0.5863453815261044,0.6566265060240963,0.4847458220555539,0.4289429567282688,vecmap_s,tr,fi,0.5563,0.5419,0.1885,2492.1220000000003,28.5251,90.9705,1761.4,0.24291469186139514,0.4407962838589917,0.055765490099212785,fi-tr,domain,78212294,102487802,78212294,464872,786031,9.0,14.166599999999999,0.016043523506876323
107,tr,hu,0.4627766599597585,0.6690140845070423,0.7323943661971831,0.5606524312729642,0.5070282027343672,vecmap_s,tr,hu,0.5511,0.5301,0.1413,2178.9805,30.4112,18.0333,1756.6,0.21730898942881569,0.4203727354265783,0.060379011342006364,hu-tr,domain,78212294,153998201,78212294,464872,877552,7.0,11.4999,0.003638230390932584
108,tr,no,0.4464464464464464,0.6486486486486487,0.7097097097097097,0.5397535376938554,0.5035405102839148,vecmap_s,tr,no,0.5333,0.5178,0.1824,2084.9377,28.1309,19.3079,1683.2,0.23038782872228955,0.4318803075698489,0.07759252523168632,no-tr,domain,78212294,125111145,78212294,464872,558347,11.0,20.4999,0.015332639590988184
109,tr,ro,0.4724724724724725,0.6966966966966966,0.7527527527527528,0.5749822225265933,0.5333712635139372,vecmap_s,tr,ro,0.5757,0.5479,0.2113,1557.5147,28.1824,53.9079,1618.8,0.2078894558670414,0.4129732583012065,0.09723907536205116,ro-tr,domain,78212294,88772650,78212294,464872,383394,14.0,22.0,0.0021211595304519992
0,cs,da,0.5085255767301906,0.6940822467402207,0.7542627883650953,0.5963038730043033,0.5496444637538449,rcsls,cs,da,0.5338,0.5182,0.1602,1771.9874,25.4451,13.5737,1630.2,0.16551369515122696,0.3751913957030109,0.07046559259166127,cs-da,domain,132763620,66676633,66676633,675979,350829,10.0,9.4999,0.0009667745606158906
1,cs,de,0.6286286286286287,0.8018018018018018,0.8538538538538538,0.7103184613393358,0.6642358335286365,rcsls,cs,de,0.5854,0.5544,0.2298,452.2582,23.875,25.3769,1391.4,0.14233966089062502,0.351626049671276,0.05550512408862816,cs-de,domain,132763620,913428282,132763620,675979,2581534,10.0,10.833300000000001,0.00011601411404926765
2,cs,el,0.461847389558233,0.677710843373494,0.7248995983935743,0.5576484942090401,0.5134674218123654,rcsls,cs,el,0.4769,0.4624,0.1228,2086.462,23.1961,5.1407,1593.6,0.15019406395967008,0.3591865014105462,0.05794291008537623,cs-el,domain,132763620,70194124,70194124,675979,338996,9.0,12.0,0.002655838751112971
3,cs,en,0.5507537688442211,0.7306532663316583,0.7768844221105528,0.6349532080552217,0.6034195453377822,rcsls,cs,en,0.5911,0.556,0.2803,31.9794,15.9855,33.4077,1388.2,0.1917021715339856,0.3956460669597904,0.05168865775301648,cs-en,domain,132763620,2319483831,132763620,675979,11425826,13.0,12.1665,0.0028523539605421755
4,cs,es,0.634,0.8190000000000001,0.86,0.7172416374914307,0.6685718092826296,rcsls,cs,es,0.5802,0.5498,0.1946,536.7838,24.3029,110.7605,1492.4,0.13631429284563334,0.3448729344347959,0.08440546574600863,cs-es,domain,132763620,692375637,132763620,675979,1429514,16.0,11.8333,0.005613132520183695
5,cs,fi,0.435,0.635,0.705,0.5286374359073447,0.4665783898184272,rcsls,cs,fi,0.504,0.4784,0.1422,2029.7187,25.1104,58.07899999999999,1652.4,0.18833799269270865,0.3963378450768292,0.05868273852696295,cs-fi,domain,132763620,102487802,102487802,675979,786031,9.0,8.166599999999999,0.0064664604289256244
6,cs,hu,0.5140280561122245,0.7164328657314629,0.7705410821643287,0.6068118324536822,0.5539731679107995,rcsls,cs,hu,0.5760000000000001,0.5517,0.1489,1739.0095,26.7882,5.9437,1553.0,0.17042074989532013,0.3808588214672141,0.07398977994967475,cs-hu,domain,132763620,153998201,132763620,675979,877552,7.0,13.166699999999999,0.00046620731997615295
7,cs,no,0.5411646586345381,0.7339357429718876,0.7801204819277109,0.6295314482473191,0.5905984947491516,rcsls,cs,no,0.551,0.5312,0.1766,1557.3664,24.4708,35.4909,1555.0,0.1735803206595524,0.3833993577207605,0.07983819563468493,cs-no,domain,132763620,125111145,125111145,675979,558347,9.0,8.4999,0.002877186672144094
8,cs,ro,0.4884422110552764,0.7165829145728643,0.7628140703517587,0.5926613704821267,0.5494380803980438,rcsls,cs,ro,0.5178,0.4949,0.1611,1433.5768,24.5683,104.5584,1534.0,0.16650922750835748,0.3750189344526752,0.10491037782039477,cs-ro,domain,132763620,88772650,88772650,675979,383394,12.0,11.3332,0.0012739151367444634
9,cs,tr,0.3544176706827309,0.5652610441767069,0.6295180722891566,0.4502554488752658,0.4038766116402915,rcsls,cs,tr,0.528,0.5095,0.1655,2023.4907,27.6912,1.2875,1674.6,0.233199445107067,0.4350697746001732,0.07176082207570195,cs-tr,domain,132763620,78212294,78212294,675979,464872,12.0,15.999999999999998,0.006576631371038477
10,da,cs,0.4579158316633266,0.6903807615230461,0.7384769539078156,0.5583820052199607,0.5018372001428675,rcsls,da,cs,0.5383,0.5205,0.1656,1771.987,25.4451,13.5737,1651.2,0.16539970964355036,0.3751098856097885,0.07046559259166127,cs-da,domain,66676633,132763620,66676633,350829,675979,10.0,9.4999,0.0009667745606158906
11,da,de,0.6267605633802817,0.8179074446680079,0.8712273641851107,0.7133099302510357,0.6652953870556793,rcsls,da,de,0.6827,0.6594,0.3341,609.4476,23.8542,3.2426,1316.0,0.14349813361890645,0.3501555749670719,0.03884371055419274,da-de,domain,66676633,913428282,66676633,350829,2581534,6.0,6.0,0.0010970617995952336
12,da,el,0.485,0.723,0.7709999999999999,0.589533295154477,0.5342272747765989,rcsls,da,el,0.4257,0.4085,0.0996,2135.9101,23.9627,36.0997,1681.6,0.1647058460846486,0.37461893880186187,0.06566844002956418,da-el,domain,66676633,70194124,66676633,350829,338996,9.0,9.1667,0.0066595987132680445
13,da,en,0.5090361445783133,0.7058232931726908,0.7540160642570282,0.5989505905247046,0.5580635459927964,rcsls,da,en,0.6394,0.6006,0.3442,35.4434,16.2376,18.5356,1353.6,0.17095374103413272,0.3791874997909169,0.034444680926244545,da-en,domain,66676633,2319483831,66676633,350829,11425826,9.0,7.666599999999999,0.0010526867656061034
14,da,es,0.5655655655655656,0.7897897897897898,0.8368368368368369,0.6661346599102836,0.6177989208395572,rcsls,da,es,0.5844,0.5494,0.2128,689.8245,23.9235,16.2903,1450.4,0.16993809061756102,0.3793525013837632,0.056072188475802615,da-es,domain,66676633,692375637,66676633,350829,1429514,16.0,9.0,0.00657212834125831
15,da,fi,0.4779559118236473,0.7004008016032064,0.7545090180360722,0.57829981042348,0.5129602577866011,rcsls,da,fi,0.505,0.4874,0.1454,2210.0434,27.0752,153.237,1630.0,0.19089930911430755,0.3966815034420315,0.056378651736334974,da-fi,domain,66676633,102487802,66676633,350829,786031,9.0,7.3332999999999995,0.004173379460056026
16,da,hu,0.4623871614844534,0.6870611835506519,0.7572718154463391,0.5628674210626617,0.5072610435890366,rcsls,da,hu,0.5426,0.524,0.1548,2017.9909,26.7607,63.8866,1698.6,0.19108060850249056,0.3994354533059472,0.05610299029858392,da-hu,domain,66676633,153998201,66676633,350829,877552,7.0,10.0,0.002711011169801547
17,da,no,0.863,0.945,0.956,0.9001249863263231,0.8415361427055325,rcsls,da,no,0.8819,0.8642,0.6317,134.4935,20.5428,0.5384,999.2,0.06352651474741877,0.23987241307916604,0.14973381894987453,da-no,domain,66676633,125111145,66676633,350829,558347,3.0,2.0,0.0006894016537467573
18,da,ro,0.5080321285140562,0.7269076305220884,0.7831325301204819,0.6099488202853279,0.5636531274535379,rcsls,da,ro,0.5314,0.515,0.1897,1334.0617,25.6774,24.7458,1637.6,0.1625286916687004,0.3697169859533767,0.09212366050987582,da-ro,domain,66676633,88772650,66676633,350829,383394,12.0,6.4999,0.004100935994574284
19,da,tr,0.3955479452054795,0.589041095890411,0.6643835616438356,0.488689563079964,0.44140557870548097,rcsls,da,tr,0.52,0.5054,0.1511,2365.8651,27.9577,12.228,1851.0,0.2339339186953593,0.4332558734770777,0.07595738794728453,da-tr,domain,66676633,78212294,66676633,350829,464872,12.0,19.4999,0.011905812208900635
20,de,cs,0.5561122244488977,0.7775551102204409,0.8276553106212425,0.6562377894035253,0.5878492404226321,rcsls,de,cs,0.5723,0.536,0.2363,452.2582,23.875,25.3769,1437.2,0.14710351275908465,0.3567107116943086,0.05550512101576824,cs-de,domain,913428282,132763620,132763620,2581534,675979,10.0,10.833300000000001,0.00011601411404926765
21,de,da,0.594758064516129,0.7792338709677419,0.8235887096774194,0.6786856180581988,0.6145809567551709,rcsls,de,da,0.6858,0.6575,0.3293,609.4474,23.8542,3.2426,1331.8,0.14169662997279162,0.3489474731231837,0.03884371055419274,da-de,domain,913428282,66676633,66676633,2581534,350829,6.0,6.0,0.0010970617995952336
22,de,el,0.4704112337011033,0.6980942828485457,0.7592778335005015,0.5736028966772994,0.5068992596183668,rcsls,de,el,0.4233,0.4068,0.083,1588.4711,24.1815,62.0522,1597.2,0.15813254846014074,0.3688526018243051,0.025531087521176082,de-el,domain,913428282,70194124,70194124,2581534,338996,9.0,8.1667,0.0029765391761000792
23,de,en,0.6530194472876152,0.8106448311156602,0.849539406345957,0.725354787584092,0.6834314559715143,rcsls,de,en,0.6544,0.6039,0.3714,20.4617,13.5455,1.3305,1266.2,0.21168835834308936,0.41266738638804623,0.09460673874152699,de-en,domain,913428282,2319483831,913428282,2581534,11425826,7.0,6.0,0.002357720030083721
24,de,es,0.6180904522613065,0.821105527638191,0.8673366834170855,0.7086123264467978,0.6509298202271746,rcsls,de,es,0.6174,0.5689,0.2592,74.1968,18.8409,16.0705,1437.6,0.1772546841634587,0.38565089948476655,0.08725805849035863,de-es,domain,913428282,692375637,692375637,2581534,1429514,16.0,8.0,0.004134973629210892
25,de,fi,0.4092276830491474,0.6379137412236711,0.7061183550651956,0.5157324839386367,0.4545611059964433,rcsls,de,fi,0.5746,0.5366,0.1994,1139.4141,25.2569,214.3998,1506.4,0.18217454549178114,0.39067378385560797,0.03749928857439907,de-fi,domain,913428282,102487802,102487802,2581534,786031,9.0,11.3333,0.007882710405959115
26,de,hu,0.4642497482376636,0.6837865055387714,0.7653575025176234,0.5677187452240777,0.5100352994915679,rcsls,de,hu,0.5901,0.5632,0.2146,730.4471,24.748,68.4835,1514.6,0.20021071761550852,0.4081045435170683,0.05015107936242578,de-hu,domain,913428282,153998201,153998201,2581534,877552,7.0,9.3332,0.0006828936946335906
27,de,no,0.6243705941591138,0.8046324269889225,0.8449144008056395,0.7069572907907954,0.6479954014566109,rcsls,de,no,0.6712,0.6414,0.3314,433.4021,23.2287,0.8249,1344.2,0.15443498687313614,0.3632967804671326,0.05327141007139008,de-no,domain,913428282,125111145,125111145,2581534,558347,5.0,5.0,0.0033822605042316267
28,de,ro,0.4904137235116045,0.7124117053481333,0.7648839556004037,0.5917489269067792,0.5511953600024286,rcsls,de,ro,0.526,0.4991,0.1893,756.3715,24.3867,21.4209,1549.6,0.16688898993176038,0.3750703144165005,0.04931164767604748,de-ro,domain,913428282,88772650,88772650,2581534,383394,12.0,9.4999,0.0017587236417369034
29,de,tr,0.3734939759036144,0.5863453815261044,0.6606425702811245,0.4722695292891058,0.41967954875078,rcsls,de,tr,0.5429999999999999,0.5152,0.1494,1154.2751,26.0553,20.3982,1670.6,0.23642311684499104,0.4373682693581017,0.04027273972341447,de-tr,domain,913428282,78212294,78212294,2581534,464872,12.0,19.4999,0.007366305315793409
30,el,cs,0.4497991967871486,0.678714859437751,0.7449799196787149,0.5537993416011484,0.4991863526230701,rcsls,el,cs,0.4714,0.4577,0.1174,2086.462,23.1961,5.1407,1620.6,0.14387457229282455,0.3524223158448148,0.05794291008537623,cs-el,domain,70194124,132763620,70194124,338996,675979,9.0,12.0,0.002655838751112971
31,el,da,0.4564564564564565,0.6686686686686687,0.7327327327327328,0.552775938269957,0.5048477022054313,rcsls,el,da,0.4107,0.3977,0.0965,2135.9097,23.9627,36.0997,1650.4,0.15444373954725918,0.3641005290296873,0.06566844002956418,da-el,domain,70194124,66676633,66676633,338996,350829,9.0,9.1667,0.0066595987132680445
32,el,de,0.5005015045135406,0.7291875626880642,0.7913741223671013,0.602432238664228,0.5495033786360077,rcsls,el,de,0.4272,0.4147,0.0899,1588.4724,24.1815,62.0523,1665.8,0.14206941238331708,0.3516913944632759,0.025531087521176082,de-el,domain,70194124,913428282,70194124,338996,2581534,9.0,8.1667,0.0029765391761000792
33,el,en,0.42412060301507537,0.628140703517588,0.6984924623115578,0.5189916318689298,0.4759947408400175,rcsls,el,en,0.5802,0.5453,0.2624,23.2836,14.4769,12.2228,1330.6,0.1548995280509087,0.3651720347541909,0.025135180491292,el-en,domain,70194124,2319483831,70194124,338996,11425826,12.0,8.5001,0.010450901080275576
34,el,es,0.6102204408817635,0.7755511022044088,0.8296593186372746,0.6903222770027005,0.6411186461998164,rcsls,el,es,0.5784,0.5556,0.1778,564.59,24.0753,98.2024,1392.6,0.12103752611561762,0.3276459022448089,0.045019514809031935,el-es,domain,70194124,692375637,70194124,338996,1429514,15.0,5.8332999999999995,0.009697660009516662
35,el,fi,0.400278940027894,0.6373779637377964,0.6917712691771271,0.5056951414513109,0.4556121960839076,rcsls,el,fi,0.4074,0.3952,0.0801,2844.6892,24.9617,56.281000000000006,1736.0,0.18814554218426824,0.39665351350304334,0.04193243496337889,el-fi,domain,70194124,102487802,70194124,338996,786031,8.0,9.833400000000001,0.012748135735179744
36,el,hu,0.3633633633633634,0.6056056056056056,0.6766766766766766,0.4729999799030433,0.42520150419173297,rcsls,el,hu,0.44,0.4228,0.1088,2083.7637,26.5286,17.4047,1662.2,0.2108949439211235,0.4171794451171443,0.0439665957293021,el-hu,domain,70194124,153998201,70194124,338996,877552,6.0,9.8335,0.0009037436319473402
37,el,no,0.4954954954954955,0.7157157157157157,0.7707707707707707,0.5957903813116591,0.5535276182337546,rcsls,el,no,0.45299999999999996,0.4404,0.0919,1870.4442,23.5519,33.4829,1548.0,0.17437270918699005,0.38370612086953215,0.06016228564985333,el-no,domain,70194124,125111145,70194124,338996,558347,8.0,9.1667,0.01006067870328986
38,el,ro,0.5255255255255256,0.7527527527527528,0.8018018018018018,0.6274330709869483,0.568192786919866,rcsls,el,ro,0.5193,0.5043,0.16399999999999998,1147.1706,23.4688,63.9656,1429.8,0.14493142405025392,0.3541214901485934,0.07733792532100102,el-ro,domain,70194124,88772650,70194124,338996,383394,11.0,5.6668,0.0004356973959999122
39,el,tr,0.377,0.598,0.67,0.4820147330895195,0.4352690043797781,rcsls,el,tr,0.4459,0.4289,0.1252,2162.2221,25.9403,3.926,1681.4,0.2140823014412636,0.4201957225367122,0.06499992940782577,el-tr,domain,70194124,78212294,70194124,338996,464872,11.0,20.666800000000002,0.0010946799802611373
40,en,cs,0.4245472837022133,0.6529175050301811,0.7193158953722334,0.5289933655058212,0.459843138938461,rcsls,en,cs,0.5896,0.5493,0.313,31.9794,15.9855,33.4078,1378.2,0.20226488689510988,0.4049710438262721,0.051688660124644716,cs-en,domain,2319483831,132763620,132763620,11425826,675979,13.0,12.1665,0.0028523539605421755
41,en,da,0.4331658291457287,0.6321608040201006,0.7055276381909548,0.5267696254160779,0.4617858670848543,rcsls,en,da,0.6579999999999999,0.623,0.3488,35.4434,16.2376,18.5356,1370.6,0.16901924944519262,0.3759462751045598,0.03444472939666589,da-en,domain,2319483831,66676633,66676633,11425826,350829,9.0,7.666599999999999,0.0010526867656061034
42,en,de,0.629979035639413,0.810272536687631,0.8553459119496856,0.7095943723998478,0.6506018207276761,rcsls,en,de,0.6655,0.6109,0.3712,20.4617,13.5455,1.3305,1287.2,0.2170426750139576,0.4162453883510801,0.09460673874152699,de-en,domain,2319483831,913428282,913428282,11425826,2581534,7.0,6.0,0.002357720030083721
43,en,el,0.3931795386158475,0.6078234704112337,0.6670010030090271,0.4897240474216977,0.4167969269156232,rcsls,en,el,0.6025,0.5561,0.3037,23.2836,14.4769,12.2228,1352.0,0.1573770620203259,0.3673637238291864,0.02513518170864565,el-en,domain,2319483831,70194124,70194124,11425826,338996,12.0,8.5001,0.010450901080275576
44,en,es,0.693158953722334,0.8561368209255533,0.8943661971830986,0.7646297701264895,0.6714194129087371,rcsls,en,es,0.7356,0.6766,0.4959,17.6068,12.1575,0.1162,1131.6,0.14793993886580062,0.3548885501436353,0.12012121904332262,en-es,domain,2319483831,692375637,692375637,11425826,1429514,19.0,4.3334,0.0040721268097998475
45,en,fi,0.34134134134134136,0.5715715715715716,0.6516516516516516,0.4485774205600163,0.3836220139760808,rcsls,en,fi,0.4975,0.4631,0.2144,79.5192,19.1218,281.7141,1484.2,0.2959647312893722,0.4673381581259185,0.03750156735685789,en-fi,domain,2319483831,102487802,102487802,11425826,786031,12.0,11.9999,0.00812666073783419
46,en,hu,0.3919597989949749,0.6170854271356784,0.6733668341708543,0.4927808575171626,0.42271302434737695,rcsls,en,hu,0.6065,0.557,0.3137,36.5799,16.724,43.7318,1304.4,0.2022991861264373,0.4104365810677768,0.0503810040670299,en-hu,domain,2319483831,153998201,153998201,11425826,877552,10.0,12.6666,0.005443435436380595
47,en,no,0.5065065065065065,0.7147147147147147,0.7707707707707707,0.6036571663415952,0.5316308030711596,rcsls,en,no,0.6742,0.6268,0.4205,23.4543,14.4221,5.6211,1219.6,0.1842812419049777,0.3922477213001237,0.05304338026907148,en-no,domain,2319483831,125111145,125111145,11425826,558347,8.0,6.6666,0.002211662711917417
48,en,ro,0.4899799599198397,0.6993987975951904,0.7615230460921844,0.5874594490901851,0.5250586233226711,rcsls,en,ro,0.6752,0.6316,0.4808,19.6243,13.4806,0.6455,1230.6,0.17752999841802655,0.3835802708095917,0.05090782121201104,en-ro,domain,2319483831,88772650,88772650,11425826,383394,15.0,9.833300000000001,0.007818083535043985
49,en,tr,0.3989949748743719,0.6030150753768844,0.6532663316582915,0.4923678373074234,0.4282459859156144,rcsls,en,tr,0.5895,0.5463,0.3343,34.0636,16.1941,17.4304,1405.2,0.2235084016657877,0.42572703414231705,0.04231909584506461,en-tr,domain,2319483831,78212294,78212294,11425826,464872,15.0,22.1665,0.01753685309773001
50,es,cs,0.5210420841683366,0.748496993987976,0.8006012024048096,0.6220267761337016,0.5559166393169916,rcsls,es,cs,0.5748,0.5415,0.1994,536.7838,24.3029,110.7605,1526.2,0.1423232239852955,0.3515332495357542,0.08440546574600863,cs-es,domain,692375637,132763620,132763620,1429514,675979,16.0,11.8333,0.005613132520183695
